"","ParticipantID","ses_1","ses_2","ses_3","ses_4","ses_5","ses_6","ses_7","ses_8","ses_9","ses_10","coreself_1","coreself_2","coreself_3","coreself_4","coreself_5","coreself_6","coreself_7","coreself_8","coreself_9","coreself_10","SGPS_1","SGPS_2","SGPS_3","SGPS_4","SGPS_5","SGPS_6","SGPS_7","SGPS_8","SGPS_9","NPI1","NPI2","NPI3","NPI4","NPI5","NPI6","NPI7","NPI8","NPI9","NPI10","NPI11","NPI12","NPI13","NPI14","NPI15","hsns_1","hsns_2","hsns_3","hsns_4","hsns_5","trap1","hsns_6","hsns_7","hsns_8","hsns_9","hsns_10","correct_answer","trap1_item","ID"
"1",685,4,3,4,4,3,4,3,4,4,4,5,4,4,4,4,4,5,4,5,4,1,2,1,2,2,2,2,2,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,4,1,1,3,2,NA,2,4,2,2,1,NA,"","phase_019_subj_53"
"2",644,3,2,3,3,2,2,2,2,3,3,3,4,2,4,1,2,2,1,4,4,2,4,3,2,3,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,4,5,1,2,4,4,5,4,NA,"","phase_019_subj_49"
"3",374,4,4,3,3,3,3,3,3,3,3,4,4,2,4,3,4,2,1,3,4,4,3,4,4,4,5,2,4,5,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,4,2,4,1,2,2,2,4,2,2,2,NA,"","phase_019_subj_30"
"4",509,2,2,1,2,2,2,2,1,1,2,4,1,1,3,1,2,1,1,2,2,4,4,3,4,2,2,3,4,4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3,5,4,5,5,3,5,4,5,2,2,NA,"","phase_019_subj_39"
"5",487,3,4,4,3,3,3,4,4,3,4,4,1,4,5,5,5,4,5,4,4,2,1,2,4,2,1,3,5,3,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,4,2,2,3,3,3,4,3,2,3,2,NA,"","phase_019_subj_38"
"6",140,4,4,4,4,3,4,4,4,4,4,4,4,5,4,5,4,5,5,4,5,3,4,5,2,5,5,4,3,3,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,4,2,3,2,2,NA,2,3,3,4,1,NA,"","phase_019_subj_12"
"7",617,3,4,4,4,4,4,3,1,4,4,5,5,4,5,4,4,5,4,5,4,1,2,1,4,1,2,1,5,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,5,1,1,2,NA,5,1,3,2,1,1,NA,"","phase_019_subj_44"
"8",171,3,3,4,3,2,3,3,4,4,4,4,4,3,4,2,4,4,4,4,3,1,3,1,1,3,3,4,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,2,3,5,1,5,3,1,1,1,NA,"","phase_019_subj_17"
"9",619,3,3,4,4,3,4,3,3,4,4,4,4,4,4,5,3,4,4,5,4,1,2,2,1,2,2,2,1,2,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,4,1,2,2,1,4,1,4,2,2,1,NA,"","phase_019_subj_46"
"10",16,3,3,4,3,3,3,4,4,4,4,4,4,4,3,4,2,4,5,4,4,2,2,2,2,2,2,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,2,1,2,4,2,4,2,2,1,NA,"","phase_019_subj_1"
"11",524,2,2,2,2,2,2,2,2,2,2,4,2,1,3,2,2,2,2,3,2,2,3,2,2,2,2,3,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,3,4,3,4,1,4,3,4,3,3,NA,"","phase_019_subj_40"
"12",531,4,3,4,4,3,4,3,4,4,3,5,4,5,4,4,4,4,4,5,4,1,1,2,1,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,2,2,1,2,3,3,2,2,2,NA,"","phase_019_subj_41"
"13",36,3,3,3,3,3,2,2,2,3,3,3,2,2,3,2,3,2,2,3,2,5,4,4,5,5,4,5,5,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,5,4,3,NA,1,2,4,4,1,3,NA,"","phase_019_subj_3"
"14",350,4,3,4,3,3,3,4,3,4,4,5,3,4,5,5,4,4,5,4,1,1,2,1,2,1,2,2,1,2,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,4,2,2,3,3,2,1,2,2,1,2,NA,"","phase_019_subj_28"
"15",232,2,2,2,3,2,2,2,2,2,2,3,2,2,3,2,2,2,1,3,2,4,5,4,4,4,5,4,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5,4,2,4,3,4,4,3,4,3,NA,"","phase_019_subj_20"
"16",622,4,4,3,3,3,4,4,1,4,4,5,5,4,4,5,5,5,5,4,4,1,2,2,1,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,4,5,4,1,5,1,4,5,1,5,NA,"","phase_019_subj_47"
"17",352,2,2,2,2,2,2,2,1,2,2,2,2,2,3,1,2,2,2,3,3,4,4,4,3,4,3,4,2,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3,3,4,3,3,NA,4,3,4,3,3,NA,"","phase_019_subj_29"
"18",63,4,3,3,3,4,3,4,3,3,4,4,3,4,4,5,5,4,4,4,4,1,1,2,2,1,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,1,3,1,2,3,3,4,3,NA,"","phase_019_subj_5"
"19",420,3,3,3,3,3,3,3,3,3,4,4,2,1,4,4,4,4,4,4,4,1,4,3,1,4,4,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,4,5,4,2,2,1,4,2,2,2,1,NA,"","phase_019_subj_33"
"20",88,3,4,4,3,2,4,4,3,4,4,4,5,2,5,4,4,4,4,4,5,2,2,2,1,2,2,2,2,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,4,3,4,2,4,1,2,2,4,4,1,NA,"","phase_019_subj_8"
"21",164,4,4,4,4,4,4,4,2,4,4,5,5,5,4,5,5,5,5,5,5,1,1,1,1,2,2,1,5,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,5,1,1,1,2,1,1,1,1,1,1,NA,"","phase_019_subj_16"
"22",424,4,3,4,4,4,4,3,4,4,4,5,4,3,5,4,4,5,4,5,4,1,2,1,2,2,1,1,1,2,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,4,2,4,5,1,NA,4,5,2,3,1,NA,"","phase_019_subj_34"
"23",456,3,4,3,3,4,3,4,2,3,4,4,4,5,4,4,4,4,5,4,4,1,1,2,1,2,2,2,5,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,4,2,2,1,2,5,4,3,3,2,2,NA,"","phase_019_subj_37"
"24",146,3,4,4,3,4,3,3,3,4,4,4,4,5,4,4,4,4,5,4,5,2,1,2,2,1,2,1,1,2,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,4,2,3,4,2,1,3,4,2,2,1,NA,"","phase_019_subj_14"
"25",111,4,4,4,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,4,5,2,3,3,3,3,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,4,2,4,5,2,2,3,4,2,NA,"","phase_019_subj_10"
"26",618,3,3,3,3,3,2,2,1,3,3,3,2,1,3,4,2,3,3,3,2,2,3,1,2,3,2,2,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,5,5,2,5,NA,4,4,5,2,2,NA,"","phase_019_subj_45"
"27",598,3,4,4,3,4,3,3,1,4,4,4,4,3,4,5,4,5,4,4,5,2,1,2,1,2,1,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,1,2,1,2,3,2,4,4,2,1,NA,"","phase_019_subj_43"
"28",443,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,2,2,4,2,2,2,2,3,2,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,4,2,4,2,3,NA,4,4,4,3,2,NA,"","phase_019_subj_36"
"29",646,3,4,4,3,4,4,3,4,4,4,4,5,4,4,5,5,4,4,4,4,3,4,5,3,5,5,3,4,3,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,4,3,4,2,2,1,2,3,4,2,1,NA,"","phase_019_subj_50"
"30",105,3,2,3,3,2,3,3,2,3,3,3,2,2,3,2,4,2,2,3,2,2,4,2,2,4,3,2,2,2,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,3,4,4,2,4,1,2,2,3,4,2,NA,"","phase_019_subj_9"
"31",70,3,3,4,3,3,3,3,3,4,4,4,3,3,4,4,4,4,4,4,5,1,3,2,2,3,2,2,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,2,4,1,4,5,3,4,4,3,2,NA,"","phase_019_subj_6"
"32",297,3,4,3,3,3,3,4,2,3,4,4,1,2,3,4,4,4,2,5,2,4,3,2,5,2,3,4,5,4,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,4,3,4,3,4,1,3,4,2,3,4,NA,"","phase_019_subj_24"
"33",202,2,3,4,3,3,3,3,3,3,3,4,5,5,4,5,4,5,5,4,5,2,2,2,2,2,2,2,4,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,4,2,2,2,2,2,2,2,NA,4,2,NA,"","phase_019_subj_19"
"34",39,3,4,3,3,2,3,3,3,3,3,4,3,2,3,3,4,3,2,4,3,3,4,3,2,2,2,4,3,3,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,5,4,5,3,3,2,4,5,4,4,2,NA,"","phase_019_subj_4"
"35",341,3,3,4,3,3,3,3,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,3,3,2,3,3,2,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,5,3,4,2,4,2,5,4,5,3,3,NA,"","phase_019_subj_26"
"36",394,4,4,4,4,4,4,4,4,4,4,5,5,4,5,5,5,5,5,5,5,3,4,4,2,2,2,3,3,5,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,5,1,2,2,4,3,4,2,4,5,3,NA,"","phase_019_subj_31"
"37",192,3,4,3,3,3,4,3,4,3,3,4,3,2,5,4,4,5,4,4,3,3,2,2,3,1,1,2,3,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,5,4,4,2,3,1,3,4,5,3,4,NA,"","phase_019_subj_18"
"38",162,4,4,4,3,3,3,3,3,3,3,4,4,3,4,3,4,4,3,4,4,3,2,2,3,2,2,2,2,3,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,4,3,2,2,2,1,4,4,4,3,1,NA,"","phase_019_subj_15"
"39",274,4,4,4,4,3,4,4,4,4,4,5,5,4,5,5,5,5,5,5,5,2,2,1,1,2,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,5,1,1,3,2,5,3,2,3,5,4,NA,"","phase_019_subj_23"
"40",344,3,3,4,3,4,4,3,4,4,4,4,4,3,4,4,4,4,4,5,5,2,2,2,2,2,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,4,4,4,2,2,2,3,4,3,5,2,NA,"","phase_019_subj_27"
"41",315,3,3,3,3,3,3,3,2,3,3,3,4,2,4,3,4,3,3,4,4,2,2,2,2,2,2,4,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,3,2,2,2,3,4,2,3,2,NA,"","phase_019_subj_25"
"42",667,3,3,4,3,3,4,3,4,4,4,4,5,5,4,4,4,4,4,4,5,1,2,3,1,4,2,1,2,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,4,1,1,1,2,NA,1,4,4,2,3,NA,"","phase_019_subj_52"
"43",691,4,4,3,4,4,4,3,3,4,4,4,4,3,5,5,5,4,4,4,5,4,4,5,2,4,3,2,2,4,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,5,2,3,2,4,3,4,4,2,3,2,NA,"","phase_019_subj_54"
"44",245,3,3,3,3,3,3,3,3,2,3,4,3,3,3,4,4,3,4,4,5,3,4,3,2,2,2,2,3,3,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,4,4,4,2,4,3,4,4,2,3,4,NA,"","phase_019_subj_21"
"45",635,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,4,3,4,4,2,2,2,2,2,2,2,4,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,4,3,2,2,3,1,4,3,3,3,1,NA,"","phase_019_subj_48"
"46",26,3,2,3,3,3,2,2,3,3,3,2,2,2,3,2,2,3,2,3,2,3,3,4,1,2,3,1,2,2,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,4,4,1,2,2,4,4,4,3,3,3,NA,"","phase_019_subj_2"
"47",531,3,3,3,3,2,3,3,3,3,4,4,4,2,3,4,4,4,3,3,4,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,2,5,5,NA,4,2,2,4,1,NA,"","phase_019_subj_42"
"48",270,3,3,4,3,4,3,3,3,4,4,4,4,4,4,3,4,4,4,4,5,2,2,3,2,3,3,3,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,2,1,2,1,2,3,2,3,1,NA,"","phase_019_subj_22"
"49",142,3,4,3,3,2,3,3,3,3,3,4,3,2,4,1,4,3,1,4,2,5,5,4,4,4,3,3,4,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4,5,5,3,5,2,5,4,2,2,3,NA,"","phase_019_subj_13"
"50",432,4,4,4,4,3,4,4,1,4,4,5,5,5,4,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,2,NA,1,3,1,3,5,3,4,2,NA,"","phase_019_subj_35"
