"","ID","ability_IAT","moral_IAT","ability_ALT_rt_val","moral_ALT_rt_val","ability_ALT_rt_ref","moral_ALT_rt_ref","ability_SRET_EW","moral_SRET_EW","ability_ALT_d_val","moral_ALT_d_val","ability_ALT_d_ref","moral_ALT_d_ref"
"126","phase_011_subj_5",0.726,0.533,2.25,-20.239804964539,60.4875886524823,-137.260638297872,9,10,-0.248399907793484,-1.0706401859401,-0.232386786548956,-2.05300186587143
"127","phase_011_subj_6",0.437,0.748,-43.6458333333334,81.125,63.3333333333334,86.0208333333333,9,10,0.43812239130219,0.652705103140307,1.38185965914522,1.69305431710276
"128","phase_011_subj_7",0.413,0.727,4.56604609929082,81.0780141843971,75.8125,95.7291666666667,8,9,-1.93866008633688,1.28278882451862,-0.424216716146965,1.50657962239196
"129","phase_011_subj_8",0.424,0.064,146.854166666667,103.645833333333,119.395833333333,195.15469858156,10,10,1.71883559823123,1.05282977719432,1.66335554523026,2.03888772917147
"130","phase_011_subj_9",-0.292,0.213,111.294444444444,89.5625,24.6684397163122,6.08333333333326,7,9,0.706538202505657,1.73434022811215,-0.0348002636232976,0.529049495536291
"131","phase_012_subj_10",0.936,0.182,91.9583333333334,38.3913043478261,25.4787234042553,-6.25716928769657,9,9,0.445943759563184,0.263310258705042,-0.0626418693446034,0.235337325837631
"132","phase_012_subj_11",-0.124,0.868,94.5625,-38.9166666666666,-46.7083333333334,30.6968085106383,6,9,-0.0702616099965967,-0.661298029021544,-1.82258671866681,0.0715824369604074
"133","phase_012_subj_12",0.218,0.146,13.8085106382979,-95.9312943262411,103.187056737589,45.1914893617021,5,9,-0.864816717534688,-1.67948328698192,1.16595462155533,-0.530467450125148
"134","phase_012_subj_13",0.535,0.147,110.709219858156,-115.055407801418,70.1458333333333,-110.291666666667,5,9,0.580287401808571,-1.90577729704361,0.892128415767279,-1.15992339157272
"135","phase_012_subj_14",-0.366,0.653,-44.4375,112.75,63.3958333333334,108.6875,10,10,-1.05282977719432,1.61952875544517,1.45515308094559,2.07081876457221
"136","phase_012_subj_15",0.18,0.562,54.011524822695,-7.66666666666663,28.625,5.15381205673759,8,9,1.28744387528832,0.785800317955301,0.907848617465761,0.623543063269127
"137","phase_012_subj_16",0.131,0.147,6.77083333333337,41.3134057971014,72.6458333333334,78.8333333333333,9,10,0.557595983850309,0.632256726320796,1.13891099959655,1.01928110455042
"138","phase_012_subj_17",0.588,0.287,59.5,7.85416666666674,-48.6458333333334,58.9583333333334,9,10,-0.224561758086645,-0.273741511502645,-0.0790092429292859,-0.646973985333671
"139","phase_012_subj_2",0.292,0.227,119.833333333333,84.1538011695907,108.3125,97.2972222222222,8,9,0.502194320061523,0.89823325739146,0.749716933206705,1.10743340731198
"140","phase_012_subj_20",0.442,1.2,98.5833333333334,19.9791666666667,73.9166666666667,-8.4375,-1,5,0.862249135458686,0.197543851769699,0.862249135458686,-4.44089209850063e-16
"141","phase_012_subj_21",0.919,1.198,73.3408687943262,95.1875,167.149379432624,158.3125,8,10,1.35753736532529,1.40150004621593,2.30145255139713,2.92125443733256
"142","phase_012_subj_3",0.457,0.31,39.0172872340426,6.63864734299511,0.145833333333371,18.7736111111111,9,5,1.30669396451133,-0.435137842791367,-0.0810854453926146,-0.905268085357634
"143","phase_012_subj_4",0.221,0.507,32.2916666666667,-16.7021276595746,-15.75,76.5531914893617,8,9,-1.15865388427035,0.266205812888391,-0.371058896731561,0.750771587429998
"144","phase_012_subj_5",0.206,0.84,66.0833333333333,87.2916666666667,82.7291666666666,65.1041666666667,4,9,-0.274157206556029,1.23316694673592,1.49278393960957,1.84366816426877
"145","phase_012_subj_6",0.147,0.599,71.5744680851063,64.5921985815603,87.4826154644525,16.9751773049645,5,9,0.452968257024,0.590555402688232,1.29641283884738,-0.100630847839966
"146","phase_012_subj_7",0.524,0.782,73.2083333333334,-1.97916666666663,85.5416666666666,-45.75,7,10,0.398387201471931,0,0.0694039283580175,0.179281378553365
"147","phase_012_subj_8",0.354,0.236,-59.5625,69.9583333333334,-17.2916666666666,38.0527482269504,10,10,-0.971308341262008,1.34016147554915,-0.600293339217786,1.15844003226021
"148","phase_013_subj_10",0.164,0.377,17.6968085106383,-14.3958333333334,1.12234042553189,-6.5,-4,8,-0.0503993926657593,-0.14313816209584,-0.690115039846833,-0.475854805800888
"149","phase_013_subj_11",0.784,0.622,2.77393617021278,-24.8541666666667,17.8125,27.375,1,4,0.85027470478791,1.21724671454187,0.998788807961289,1.24010246020047
"150","phase_013_subj_13",0.254,-0.056,74.9468085106383,87.761524822695,32.8191489361702,59.2708333333334,8,10,0.139172098353758,-0.251138019447459,-0.566922223508652,0.41456954740161
"151","phase_013_subj_17",-0.668,-0.081,108.227836879433,126.270833333333,66.125,90.6041666666667,6,10,2.39590522767113,1.63956137314757,1.54805772058672,0.686159643881943
"152","phase_013_subj_18",0.654,0.408,98.125,51.1666666666666,124.729166666667,8.52083333333337,8,10,1.6321567193295,-0.239280574426725,1.35619773604005,-0.0107241936339144
"153","phase_013_subj_19",0.794,0.764,40.4782608695652,14.8085106382979,-63.9166666666666,70.6085992907801,9,8,0.825147328797786,0.313964031988358,-0.0676909378858346,1.33754933225999
"154","phase_013_subj_2",0.236,0.449,69.6653368794326,-79.7916666666666,85.9148936170213,11.0153985507246,8,6,2.5654007198098,-1.70817704100653,1.41888439415571,-0.877805749545443
"155","phase_013_subj_21",0.337,0.656,0.987588652482259,60.9072463768116,29.1375886524822,60.7193675889328,9,10,0.310582257418712,0.713466941876098,0.647620404480421,1.37488433018867
"156","phase_013_subj_22",0.308,-0.003,-41.4791666666667,91.2708333333333,-47.0625,60.8333333333333,6,10,-1.32049325880743,1.54805772058672,-1.18589512884897,0.821165897351927
"157","phase_013_subj_23",0.265,0.331,11.4569842738206,23.4565217391304,31.9787234042553,2.37862318840575,-8,6,-0.0574791184809884,0.117739114418062,0.63991448737501,0.231633754510701
"158","phase_013_subj_25",0.099,0.662,48.75,91.1675531914893,90.0310283687943,13.4867021276596,9,9,1.75785011755544,1.27860899328708,0.974238533747794,0.191076210002226
"159","phase_013_subj_26",0.517,0.612,14.7415780141845,171.717391304348,49.9000925069381,124.413043478261,8,4,0.507781148339951,1.6835231649286,0.839535773355518,0.806738650351078
"160","phase_013_subj_27",0.163,0.661,59.2708333333334,55.9583333333333,37.3958333333334,-2.75,9,9,1.05042441818322,0.290739994961396,0.721902742852633,0.516567517201581
"161","phase_013_subj_28",0.553,0.069,61.9166666666667,59.1458333333334,43.0208333333334,47.6781914893617,7,10,0.760325300292181,0.842529763492307,0.682795642032335,0.957183412943395
"162","phase_013_subj_29",0.089,0.574,-10.1910058027079,56.1803885291397,-34.2424242424242,-10.2826086956521,1,10,0.193328841494785,1.30996971574304,-0.837610310195899,-0.126242821969914
"163","phase_013_subj_30",-0.261,0.069,25.9880319148937,-1.23537234042556,81.3541666666666,40.5833333333334,5,7,-0.493057874157516,-0.107887420101053,0.102825192572807,-0.0108466381898373
"164","phase_013_subj_31",-0.058,0.446,165.572222222222,-1.52083333333326,122.181818181818,6.62916666666672,6,9,1.85739823970597,-0.417936048554942,1.00442085136328,-0.0603065153097435
"165","phase_013_subj_32",-0.008,0.221,-73.5135265700484,11.7880434782609,-79.2173913043479,-56.4565217391304,6,10,-0.333631254584169,-0.184228718498995,-1.50669189788979,-0.634762141117225
"166","phase_013_subj_33",0.316,1.305,-28.3333333333333,-10.084219858156,-35.25,45.0027777777779,-5,5,0.258081577574145,-0.446400027340586,-0.677191944352193,0.167633057556885
"167","phase_013_subj_4",0.01,0.435,-7.92599444958364,10.2872340425532,-57.2300724637681,-47.2872340425532,9,10,-1.57905617124933,-0.39593031161104,-1.64150115611934,-0.781802306857115
"168","phase_013_subj_5",0.507,0.726,93.0430555555555,-29.9796484736356,94.0063405797101,29.1267345050878,9,9,-1.27071227091759,-1.00346954650615,0.380796563536784,0.111427591433056
"169","phase_013_subj_6",0.233,0.578,44.9375,74.6196808510638,61.9166666666666,-3.41666666666663,3,4,1.00482136955303,1.62857579405221,0.538144841044593,0.357569478165515
"170","phase_013_subj_7",-0.095,0.452,12.3958333333333,41.9064716312057,43.1041666666666,44.1041666666667,5,8,0.502713587348842,-0.0410890377433297,0.305169735579142,-0.203689109293044
"171","phase_013_subj_8",0.311,0.803,141.36750483559,38.2197039777983,179.233117483811,53.531914893617,8,10,1.19089670861088,0.269393423201139,1.44769724694428,-0.279464229795019
"172","phase_013_subj_9",0.974,0.566,23.3541666666666,33.5833333333333,-8.70833333333337,85.0243794326241,10,10,0.42831854358179,1.31762166679207,0.170137047150294,0.75839085310872
"173","phase_014_subj_10",0.383,0.664,123.729166666667,59.7313829787234,45.2291666666666,-43.7083333333334,8,10,0.783976196348489,0.210177817197876,-0.377115882206418,-0.653558368761892
"174","phase_014_subj_11",0.171,0.81,34.3125,64.6458333333334,35.6666666666667,-18.9791666666666,-2,5,0.15112641725191,0.316666870311103,0.927997211156782,-0.569817881014276
"175","phase_014_subj_12",1.166,1.034,28.375,52.3958333333334,33.3541666666666,65.4583333333334,9,9,0.341804249754528,1.53526695346271,0.0676470431984955,2.02500611580953
"176","phase_014_subj_13",0.852,0.624,80.8333333333334,67.5,6.70833333333337,59.0208333333334,8,10,1.52123600187432,0.115864866507791,0.752120701871156,0.570776325600725
"177","phase_014_subj_16",0.166,0.307,173.3125,33.6183510638298,124.645833333333,74.9583333333334,6,9,1.54805772058672,-0.704833695128685,1.11680414951439,0.713218403428186
"178","phase_014_subj_17",0.228,-0.285,-7.70833333333326,-20.4818262411347,84.5416666666667,-4.77083333333326,9,8,-1.16170124489247,0.133803876080183,0.338374672933749,0.344512536421782
"179","phase_014_subj_18",0.677,0.632,-31.4166666666666,113.625,50.0244565217391,72.2947695035461,9,10,-0.990070352260729,-0.224506719151894,0.478682600967061,0.524206664504842
"180","phase_014_subj_19",0.888,0.303,42.7021276595744,-56.6071428571429,55.7872340425532,-91.9103343465046,6,7,2.72758378082903,-0.667594652071969,0.810066025591439,-0.59124273070465
"181","phase_014_subj_21",0.26,0.475,6.52083333333337,53.7291666666666,7.33333333333337,43.5412234042553,7,10,0.0933472377745979,0.515538612252292,-0.25532303124701,0.578240420657458
"182","phase_014_subj_23",0.345,0.764,83.6875,36.4375,-0.1875,5.27083333333326,6,10,0.659730147265987,0.01773304972905,0.427085400541356,-0.0584646100038944
"183","phase_014_subj_27",0.059,0.732,67.7916666666667,-32.0625,25.6875,-17.6458333333333,10,9,0.050131461049264,-1.11912949805001,-0.990070352260729,-0.568489990842787
"184","phase_014_subj_29",1.056,0.845,119.875,36.7934397163122,186.145833333333,43.7934397163122,10,10,0.589194805856361,0.16064086468328,1.83941734023748,1.2610620096008
"185","phase_014_subj_31",-0.186,0.223,32.6950354609929,-33.4166666666666,4.79920212765956,-28.125,-3,7,1.00220197374864,-0.995644254355276,0.0783760395824236,-0.611873090378739
"186","phase_014_subj_32",0.224,0.878,117.6875,149.614804964539,67.3333333333334,72.5208333333333,9,10,0.110402825419794,0.0114736542978049,0.813959762470868,0.627546153386383
"187","phase_014_subj_33",0.31,0.491,115.8125,173.75,70.7699468085107,85.5833333333334,8,10,0.928888308312904,1.66491803942336,0.632048725063409,1.35774395083706
"188","phase_014_subj_34",0.348,0.923,105.231826241135,216.879432624113,64.1059204440334,185.304964539007,9,7,0.932598396231282,1.66095341495333,0.567917509200769,1.92728439359098
"189","phase_014_subj_36",-0.072,-0.122,7.54166666666663,89.7708333333334,-51.8125,67.5,5,10,-0.622827475577637,1.46581169346055,0.154043318327235,0.884496677714315
"190","phase_014_subj_37",0.342,0.765,82.1875,58.8333333333334,44.9791666666666,55.0048758865248,8,10,1.04177814422283,0.485286655810943,0.353843630244135,0.211022233895767
"191","phase_014_subj_39",0.972,0.828,33.5833333333334,55.3541666666666,37.125,79.9375,9,10,0.473502835059147,1.54032475592613,0.570360630547338,0.970483394477699
"192","phase_014_subj_4",0.11,-0.011,58.5625,62.0208333333334,69.9729609929078,26.2916666666667,-3,8,0.0802275150495331,-0.0377675055121722,1.30429398464054,0.645569696363365
"193","phase_014_subj_40",0.201,0.361,171.6125,42.8553191489362,73.3487318840579,-26.6808510638298,8,10,2.61608612572145,0.437305762285514,1.45188789634432,0.342147382748635
"194","phase_014_subj_41",0.594,0.866,-15.7083333333334,151.5625,5.25,99.5,9,10,0.579326942135173,1.23823247002204,1.20215441771281,0.740890890269101
"195","phase_014_subj_42",-0.265,0.187,-61.1891766882517,-7.08743961352661,-16.9020390070922,34.8496762257168,7,9,-1.23717842040726,0.0029572954466528,-0.136248921809809,-0.220710586357036
"196","phase_014_subj_45",-0.049,0.382,55.6360815602836,206.901595744681,40.031914893617,176.375,8,10,-0.52578775939626,1.2792924778028,0.159184519874334,1.23185469968641
"197","phase_014_subj_48",0.339,0.683,78.9574468085107,0.311170212766001,106.36170212766,43.8057354301573,9,9,-0.303171797104633,-0.101110902984899,-1.11988710954461,0.215173377865179
"198","phase_014_subj_5",0.43,0.426,44.4375,115.110815602837,42.875,107.020833333333,6,9,0.381969387243121,0.0488317864119354,0.564897201517428,0.513437780982758
"199","phase_014_subj_50",-0.311,-0.33,-12.1041666666666,70.7708333333333,31.2708333333334,43.6458333333333,9,9,-0.936453898050543,0.6146135392187,0.470188468093271,-0.553277055211606
"200","phase_014_subj_51",0.631,0.386,83.6875,33.2916666666666,8.375,181.134308510638,8,9,1.4804538778629,1.00969039083246,0.262126435530857,1.16633319844674
"201","phase_014_subj_53",0.367,0.066,32.759019426457,-61.5820035460994,-32.9565602836878,68.4255319148936,5,9,0.721660857547026,-1.47895115579529,0.130981684898242,0.901039752247384
"202","phase_014_subj_55",0.553,0.767,128.765957446809,31.7965425531914,49.1458333333334,42.9166666666666,3,5,1.03959496222885,-1.14301198886171,0.180958462904937,-0.0511084799984802
"203","phase_014_subj_59",0.353,0.967,72.3115942028986,174.083333333333,113.326086956522,174.869680851064,2,4,1.16627678715195,0.865153789145809,1.74839277738378,2.49972886108515
"204","phase_014_subj_61",0.542,0.511,-43.9375,89.0416666666667,23.9375,95.5208333333334,8,10,-0.995827219945271,2.48119153178002,-0.234175034657432,1.64018889120041
"205","phase_014_subj_8",0.14,0.01,93.1875,-63.4791666666666,61.6666666666667,52.9791666666666,10,10,1.53749473811001,-1.65678748305849,1.09801784618447,0.380586230819834
"206","phase_014_subj_9",0.147,0.575,25.0833333333334,166.906702898551,99.8266843971631,193.948158914729,8,8,1.54609552035157,1.79905512438609,1.65600114136185,2.55431489766097
"207","phase_015_subj_1",0.127,0.556,-4.7409420289855,23.4574275362319,15.7916666666666,-12.2708333333334,-5,2,-0.957798148584854,0.12145306470202,-0.830692212478894,-0.634985806093058
"208","phase_015_subj_10",0.545,-0.174,19.9375,-14.6041666666667,4.5625,-47.9583333333334,9,9,0.525942420207916,-0.0602870691809896,0.678870109744681,-0.684234760256158
"209","phase_015_subj_11",0.256,0.447,-2.47916666666674,-54.7774822695036,-43.8958333333334,33.302536231884,9,10,-0.285826847010634,-0.266205812888392,-0.315037599300327,0.175774276612102
"210","phase_015_subj_12",-0.937,0.455,44.2708333333333,80.3958333333334,37.1041666666666,120.979166666667,9,10,8.88178419700125e-16,1.23316694673592,0.322376417807241,2.3480698650342
"211","phase_015_subj_15",1.076,0.598,59.9791666666667,58.3541666666667,88.3958333333334,113,8,10,1.29524008783987,0.341804249754528,1.77488818042236,1.06096310832873
"212","phase_015_subj_16",0.239,0.632,91.5425531914893,54.1458333333334,82.6675531914893,31.9791666666666,0,6,1.08236983138439,0.412359374334618,1.01589351029437,1.17222453021493
"213","phase_015_subj_17",-0.389,0.195,55.7137681159421,91.8958333333334,18.8958333333334,96.9375,9,10,0.0502528369028585,1.34806784570321,0.592284816059297,1.39203741954206
"214","phase_015_subj_18",0.487,0.767,103.395833333333,108.458333333333,-67.4375,93.25,1,9,2.03519145712566,0.390734374010603,0.653840004600746,0.105824107076026
"215","phase_015_subj_19",0.368,0.673,53.1875,94.7841312056738,59,72.8466312056738,7,9,0.860689683286352,1.27186891708434,0.577668666121335,1.10826891144235
"216","phase_015_subj_2",0.467,0.786,41.6041666666666,131.854166666667,72.4166666666666,74.4583333333333,6,10,0.836767818875056,1.72732991755032,0.546027823913661,1.00542717469768
"217","phase_015_subj_20",0.535,1.022,82.7590579710145,-55.2699275362319,75.8958333333333,3.82173913043471,4,9,0.463325159220629,-1.03775455422142,0.387602941349884,0.0778615431640198
"218","phase_015_subj_21",-0.028,0.648,57.625,-14.8958333333333,120.25,-29.0833333333333,8,10,-0.790838387074448,-0.502713587348843,0.968394086761759,1.06096310832873
"219","phase_015_subj_22",0.433,-0.05,4.20833333333326,117.458333333333,-25.0416666666667,117.375,10,10,0.57305446273739,1.99573497170748,-0.203689109293044,1.42818964797038
"220","phase_015_subj_23",0.177,-0.304,-5.875,-38.125,-11.625,-77.4166666666666,10,10,0.662425758820307,-0.319449494592771,0.531126325145123,-0.771576970892652
"221","phase_015_subj_24",0.237,-0.002,32.4680232558139,33.2792553191489,-0.611522198731564,-11.9375,2,6,0.0977276169510386,-1.12723833275179,-0.622143637456687,0.0164742472732506
"222","phase_015_subj_25",0.504,0.13,-23.7149822695036,92.8723404255319,-20.5208333333334,34.0425531914893,-2,5,-0.826877757221312,2.01446523097132,-1.04949835353191,0.618861565812427
"223","phase_015_subj_26",0.622,0.68,-49.9175724637681,92.722941720629,2.17391304347825,61.366903073286,7,8,-1.10128285591673,1.06200988833577,0.149470548385589,1.57663769425912
"224","phase_015_subj_27",0.382,0.313,6.02083333333326,27.5833333333334,6.41666666666663,30.3541666666666,4,7,0.422438580266016,1.59722941611584,0.582021684411685,1.50890196076383
"225","phase_015_subj_28",-0.082,0.736,69.0208333333334,26.6875,59.8541666666667,25.6462765957447,7,10,-0.580795748458919,-1.35799951277346,0.000332970409671507,0.0098678637211842
"226","phase_015_subj_29",0.576,0.592,49.5416666666666,110.6875,32.2237318840579,152.8125,7,7,0.626786787089228,0.867710141975793,0.458114539115148,0.860892917491347
"227","phase_015_subj_3",-0.204,0.131,83.2526595744681,77.8333333333334,46.8958333333334,59.7708333333334,-10,3,0.99582721994527,1.92488478790195,0.670039480100018,1.63414479294056
"228","phase_015_subj_30",1.137,0.866,45.5988475177304,131.696114708603,-27.468085106383,51.2059961315281,8,6,0.79789854950605,0.0558780251336493,1.04282225647302,-0.105599419228152
"229","phase_015_subj_31",0.274,0.264,115.554078014184,31.125,16.7291666666667,32.375,6,5,0.187063970679699,0.161548328824314,-1.11973763507843,-0.383771163976538
"230","phase_015_subj_32",0.909,0.932,89.2708333333334,10.9375,-15.1875,39.7291666666667,9,9,1.27928070250528,-1.22461633020148,0.147177299060155,1.30941144356375
"231","phase_015_subj_33",0.899,0.568,42.7708333333334,77.6666666666666,39.125,93.3541666666666,5,10,0.865723456306642,0.312878407908535,0.865723456306642,0.124832566037541
"232","phase_015_subj_34",0.494,0.49,7.25,14.0106382978723,72.7681737588653,26.4318181818181,8,10,-0.11471134014621,0.067540343867142,-0.694602323928454,0.995449374083116
"233","phase_015_subj_35",-0.244,0.259,99.5416666666666,9.623670212766,22.7083333333334,-26.313829787234,-5,1,2.2853104401006,0.288604021038474,0.653840004600751,-0.352979858610348
"234","phase_015_subj_38",1.049,0.847,-16.375,79.7708333333334,-57.8541666666667,74.3958333333334,10,9,-0.334038491956635,0.288974076981932,-0.732616409107661,0.660904330286715
"235","phase_015_subj_39",0.8,0.588,85.875,148.560283687943,71.7916666666666,112.229166666667,6,7,0.303910708378786,0.69860401417433,-0.060637426027792,0.474074190487944
"236","phase_015_subj_4",0.488,0.531,5.16799645390063,10.0625,53.8346631205674,79.8333333333333,7,9,1.02785799817623,-0.479648092582493,0.282788601293758,0.0552494886459529
"237","phase_015_subj_40",0.597,0.489,24.5416666666667,34.748670212766,25.6875,97.2070035460994,9,6,1.07627521472516,1.15005833351903,1.76869184920595,0.957145582250064
"238","phase_015_subj_42",0.341,0.112,45.0279255319149,67.5625,38.5695921985815,30.625,6,7,-0.208268045403614,-0.899309776228832,0.248214404305081,0.367646641140555
"239","phase_015_subj_43",0.155,0.202,43.7708333333333,-73.125,37.0416666666666,-37.5208333333334,5,8,0.00089296554309426,-0.635701134440604,0.939522197098722,-0.373554083945324
"240","phase_015_subj_47",0.056,0.265,29.4539007092199,65.2628546099291,-10.8125,9.86702127659578,9,9,0.43276720466576,0.653896930273353,-1.079029698768,0.070483236755317
"241","phase_015_subj_48",0.189,0.957,39.4833333333333,50.6684397163122,47.5416666666667,-5.47916666666663,3,9,0.0174822083401902,0.28436445177911,0.821084172488946,-0.00497907069739112
"242","phase_015_subj_49",0.886,0.759,41.4166666666667,-30.561111111111,50.0394503546099,-69,9,10,0.760671318405604,-0.118550268692557,1.38612379160766,-0.940534544332901
"243","phase_015_subj_5",0.345,0.537,-12.7291666666667,-34.7916666666666,51.125,41.7083333333334,9,8,-0.1975438517697,0.535275162547383,0.336221649731013,1.15089859662701
"244","phase_015_subj_6",0.253,0.738,87.6875,105.875,27.4166666666667,99.4375,8,10,-0.0464174345177923,1.35619773604005,0.090580947955909,1.50732415329195
"245","phase_015_subj_7",0.386,0.423,68.9703014184397,-23.1569444444444,74.9513888888889,60.9263888888889,8,10,0.975270975587303,-0.681155931947444,0.0449517524952383,-0.0273159273466912
"246","phase_015_subj_9",1.001,0.422,73.7083333333333,41.6839539007092,110.3125,-44.468085106383,-4,9,0.724463762239146,1.00154912989821,1.08476962827289,0.64672697072107
"247","phase_016_subj_1",0.265,0.733,-102.531914893617,92.0066489361702,-13.8466312056738,85.6666666666666,3,3,-1.19542286885467,1.10698996201946,-0.453859562857893,0.912290432137251
"248","phase_016_subj_10",0.088,0.504,27.4791666666666,108.8125,61.25,107.916666666667,6,9,0.454494376097633,0.471701058325732,0.579326942135174,1.89824057984079
"249","phase_016_subj_11",-0.155,0.389,54.9791666666667,-28.75,102.354166666667,84.3541666666667,9,10,3.5527136788005e-15,0.145278331559753,0.315037599300329,1.26575515195257
"250","phase_016_subj_13",0.324,0.704,105.604166666667,88.0416666666666,65.4583333333333,63.8541666666666,10,9,1.36876807040116,1.68913325005429,0.538183838347615,0.708504376904558
